"","word","count"
"9112","codesign",2
"9113","dish",1
"9114","stirfri",1
"9115","noodl",1
"9116","bbq",1
"9117","beef",1
"9118","skewer",1
"9119","taiwanes",4
"9120","font",1
"9121","quotjavaokequot",1
"9122","bounc",1
"9123","barnei",1
"9124","dynosaur",1
"9125","pdt",7
"9126","induc",1
"9127","localtalk",1
"9128","reacutesumeacut",3
"9129","univser",1
"9130","highlin",1
"9131","selftun",1
"9132","polli",1
"9133","treasuri",1
"9134","sunsit",1
"9135","xterm",1
"9136","washinton",1
"9137","uwtv",1
"9138","kaplan",1
"9139","valedictorian",3
"9140","codi",4
"9141","kwok",4
"9142","asami",1
"9143","chiaki",1
"9144","tin",1
"9145","sanctuari",2
"9146","ingram",1
"9147","ausicaa",1
"9148","aputa",1
"9149","hyper",1
"9150","gunnm",1
"9151","archvil",1
"9152","doom",1
"9153","christianson",5
"9154","till",2
"9155","mixedin",1
"9156","buzzword",1
"9157","usefulintellig",1
"9158","doorenbo",1
"9159","shopbot",1
"9160","basket",1
"9161","liwei",1
"9162","codeveloperperpetr",1
"9163","pdb",1
"9164","programmerim",1
"9165","carboload",1
"9166","chicken",2
"9167","weih",1
"9168","cinematographi",1
"9169","firbi",1
"9170","rj",1
"9171","mcdougal",1
"9172","fusion",1
"9173","ima",2
"9174","cynic",2
"9175","judo",1
"9176","sibl",1
"9177","supercollid",2
"9178","slack",1
"9179","gen",1
"9180","youth",1
"9181","duel",2
"9182","wwwf",1
"9183","grudg",1
"9184","doomgat",1
"9185","onleav",1
"9186","racquetbal",6
"9187","dion",3
"9188","osf",3
"9189","emul",3
"9190","afraid",3
"9191","netscapeenhanc",1
"9192","distract",2
"9193","occupi",1
"9194","vast",1
"9195","ladder",2
"9196","sportzon",1
"9197","eateri",1
"9198","derrick",3
"9199","weathersbi",2
"9200","superson",2
"9201","prei",1
"9202","therebi",1
"9203","hosttopc",1
"9204","tokenr",1
"9205","daunt",1
"9206","spaa",1
"9207","comm",1
"9208","newslet",2
"9209","dewei",3
"9210","tea",2
"9211","roommat",1
"9212","northern",4
"9213","sixti",1
"9214","carryon",1
"9215","luggag",1
"9216","semichaot",1
"9217","enlighten",1
"9218","shoulder",1
"9219","sinn",1
"9220","fein",1
"9221","terroristrel",2
"9222","injuri",1
"9223","fascin",1
"9224","imageekyorkcunyedu",1
"9225","jansteen",1
"9226","inaccuraci",1
"9227","eastlak",1
"9228","fantasi",3
"9229","honest",2
"9230","merlin",1
"9231","corwin",1
"9232","zelazni",1
"9233","amber",2
"9234","drpg",1
"9235","phage",1
"9236","roleplai",1
"9237","wendi",3
"9238","belluomini",3
"9239","dress",1
"9240","dogbert",2
"9241","calder",2
"9242","eustac",2
"9243","dirk",1
"9244","grunwald",2
"9245","reorder",1
"9246","sensibl",1
"9247","highmind",1
"9248","conced",1
"9249","tweedledum",1
"9250","tweedlede",1
"9251","abstain",1
"9252","rummag",1
"9253","stew",1
"9254","hubert",2
"9255","humphrei",3
"9256","nixon",1
"9257","suprem",2
"9258","tricia",1
"9259","flummeri",1
"9260","commit",5
"9261","ineffect",1
"9262","splendid",1
"9263","unforeseen",1
"9264","incid",1
"9265","ceci",1
"9266","zongker",2
"9267","toxic",1
"9268","custard",1
"9269","mento",1
"9270","cron",1
"9271","ltsarcasmgt",2
"9272","pun",1
"9273","trove",1
"9274","dubiou",1
"9275","keeper",1
"9276","brotherhood",1
"9277","crouton",1
"9278","cart",1
"9279","pizzicato",1
"9280","bryan",1
"9281","vicepresid",1
"9282","clicker",1
"9283","cruis",1
"9284","stare",1
"9285","mcname",2
"9286","replac",1
"9287","properli",1
"9288","applicationtailor",1
"9289","oodb",2
"9290","achiv",1
"9291","geoff",4
"9292","hristoph",1
"9293","ewi",1
"9294","activit",1
"9295","vine",1
"9296","davenet",1
"9297","freewai",1
"9298","guumln",1
"9299","istanbul",1
"9300","bse",1
"9301","nec",1
"9302","vesta",1
"9303","alarm",1
"9304","strand",1
"9305","faultisol",1
"9306","clincher",1
"9307","enforc",1
"9308","mipsi",2
"9309","wcsss",5
"9310","namespac",2
"9311","hoto",1
"9312","tucson",3
"9313","windsurf",1
"9314","cloth",1
"9315","interim",1
"9316","feloni",1
"9317","marketplac",1
"9318","greensid",1
"9319","steadyst",1
"9320","biharmon",1
"9321","criterion",1
"9322","timestep",1
"9323","spiffi",1
"9324","nbodi",1
"9325","processingcomput",1
"9326","sixthyear",1
"9327","columbia",2
"9328","southeast",1
"9329","meander",1
"9330","outta",1
"9331","yer",1
"9332","ohso",1
"9333","pea",1
"9334","kor",1
"9335","mofo",1
"9336","peach",1
"9337","ruel",1
"9338","forman",3
"9339","ariadn",1
"9340","patternmatch",1
"9341","hyperlink",1
"9342","watercolor",1
"9343","checklist",1
"9344","spanishenglish",1
"9345","occam",1
"9346","informationgath",1
"9347","wordbot",2
"9348","nietzsch",1
"9349","winkenbach",2
"9350","penandink",3
"9351","taweewan",1
"9352","siwadun",1
"9353","badross",1
"9354","badro",2
"9355","nesbit",1
"9356","transworld",2
"9357","headquart",1
"9358","bermuda",1
"9359","newer",1
"9360","zsh",1
"9361","fvwm",1
"9362","firstplac",1
"9363","redhat",1
"9364","readm",2
"9365","zshell",2
"9366","victori",1
"9367","canterburi",1
"9368","wy",1
"9369","juggl",1
"9370","rubik",1
"9371","freewar",1
"9372","sarah",2
"9373","mclachlan",1
"9374","billi",1
"9375","rem",1
"9376","parliamentari",1
"9377","ncaa",1
"9378","unoffici",2
"9379","worldwideweb",1
"9380","interlanguag",1
"9381","unif",1
"9382","ilu",1
"9383","sgml",1
"9384","tei",1
"9385","sitcom",1
"9386","linden",7
"9387","corina",1
"9388","slave",1
"9389","lofti",1
"9390","doublemajor",1
"9391","middecemb",2
"9392","webview",5
"9393","altavistawebview",2
"9394","metawebview",1
"9395","dialog",1
"9396","ata",2
"9397","winner",1
"9398","walsh",1
"9399","idg",1
"9400","meilleur",1
"9401","ballet",1
"9402","doublebuff",1
"9403","flicker",1
"9404","lgrammer",2
"9405","particletre",1
"9406","dawn",1
"9407","myriad",1
"9408","rik",1
"9409","belew",1
"9410","filippo",1
"9411","menzer",1
"9412","latent",1
"9413","enviro",1
"9414","assit",1
"9415","majeski",1
"9416","spitzer",1
"9417","dilemma",2
"9418","krishnamoorthi",1
"9419","paturi",1
"9420","blume",1
"9421","liden",1
"9422","esen",1
"9423","pg",1
"9424","sujai",3
"9425","parekh",3
"9426","tracer",1
"9427","headless",2
"9428","horseman",2
"9429","closeup",1
"9430","sphere",2
"9431","refract",1
"9432","strike",1
"9433","resembl",1
"9434","annex",4
"9435","gail",2
"9436","carefre",1
"9437","midst",1
"9438","kri",2
"9439","workrel",1
"9440","hord",1
"9441","soonish",1
"9442","underacheiv",1
"9443","wahtutca",2
"9444","bsa",1
"9445","sunset",1
"9446","cabin",1
"9447","kick",2
"9448","raft",3
"9449","drove",1
"9450","detour",1
"9451","hihglight",1
"9452","hauck",2
"9453","multifpga",3
"9454","rapidprototyp",3
"9455","boardlevel",2
"9456","triptychmontag",1
"9457","montag",1
"9458","densiti",1
"9459","springbok",1
"9460","pin",1
"9461","hardwaresoftwar",1
"9462","cosynthesi",1
"9463","cosimul",1
"9464","hinshaw",1
"9465","ian",4
"9466","macduff",3
"9467","ultrasound",1
"9468","elspeth",1
"9469","unborn",1
"9470","ripe",1
"9471","ly",1
"9472","upperhalf",1
"9473","torso",1
"9474","obsess",1
"9475","impend",1
"9476","fatherhood",1
"9477","lyric",1
"9478","reg",1
"9479","trek",1
"9480","voyag",2
"9481","paramount",1
"9482","copyjason",1
"9483","secosk",1
"9484","twain",1
"9485","shakespear",2
"9486","personalcr",1
"9487","pierian",1
"9488","museum",1
"9489","omsi",1
"9490","pomona",1
"9491","eightpuzzl",1
"9492","buhler",3
"9493","takocswashingtonedu",1
"9494","suffix",1
"9495","cyberactiv",1
"9496","grin",1
"9497","alma",3
"9498","mater",3
"9499","dang",1
"9500","werent",1
"9501","western",1
"9502","sunni",1
"9503","menlo",1
"9504","interappl",2
"9505","wholeprogram",2
"9506","compromis",1
"9507","languageindepend",1
"9508","highenough",1
"9509","repeatedli",1
"9510","intraprocedur",1
"9511","inlin",1
"9512","spici",1
"9513","mild",1
"9514","coke",1
"9515","caffein",1
"9516","heidi",1
"9517","victoria",1
"9518","somedai",3
"9519","honeymoon",1
"9520","kauai",1
"9521","hurrican",1
"9522","iniki",1
"9523","biplan",2
"9524","puget",1
"9525","dare",1
"9526","sadli",1
"9527","passeng",1
"9528","wing",1
"9529","fantast",1
"9530","threadlevel",1
"9531","suif",1
"9532","jolla",1
"9533","smt",1
"9534","lodown",1
"9535","paintbal",1
"9536","sherman",2
"9537","pam",2
"9538","seim",3
"9539","biologicallybas",1
"9540","lockean",1
"9541","josh",4
"9542","volit",1
"9543","ambulatori",1
"9544","duoton",2
"9545","reproduct",1
"9546","stollnitz",1
"9547","reproduc",1
"9548","gender",1
"9549","froggi",1
"9550","alemani",2
"9551","pulli",3
"9552","antero",2
"9553","pixar",1
"9554","mcdonald",1
"9555","hugu",1
"9556","szeliski",1
"9557","tribor",1
"9558","tripletbas",1
"9559","multiplebaselin",1
"9560","subdivis",3
"9561","union",1
"9562","takavainionti",1
"9563","oulu",1
"9564","finland",1
"9565","yee",2
"9566","yeung",2
"9567","dabbl",2
"9568","bddtcl",1
"9569","chi",1
"9570","mat",1
"9571","heimdahl",1
"9572","ratan",3
"9573","rees",1
"9574","suburban",1
"9575","thousand",1
"9576","oti",1
"9577","questa",1
"9578","pagina",1
"9579","egrav",1
"9580","anch",1
"9581","italiano",1
"9582","bicycl",3
"9583","godless",1
"9584","pinko",1
"9585","dislik",1
"9586","ellen",1
"9587","kingsum",6
"9588","semiautomat",1
"9589","icsm",1
"9590","asiapacif",1
"9591","griswold",1
"9592","pcctssorcer",1
"9593","pcct",3
"9594","terrenc",1
"9595","parr",1
"9596","nu",2
"9597","liew",1
"9598","yun",1
"9599","fook",1
"9600","tak",1
"9601","yin",1
"9602","weidong",1
"9603","webserv",1
"9604","gu",5
"9605","lopez",5
"9606","bjorn",3
"9607","freemanbenson",3
"9608","mayoh",1
"9609","enn",1
"9610","tougu",1
"9611","jann",1
"9612","penjam",1
"9613","oopsla",19
"9614","leadingedg",1
"9615","attende",1
"9616","hotlin",1
"9617","enthusiast",1
"9618","notif",1
"9619","camerareadi",1
"9620","jimi",1
"9621","grave",1
"9622","islam",1
"9623","isfahan",1
"9624","gnn",1
"9625","nomine",1
"9626","iran",1
"9627","ya",1
"9628","blond",1
"9629","sheba",1
"9630","voyeur",1
"9631","grooveneedl",1
"9632","langheinrich",4
"9633","bielefeld",3
"9634","technisch",1
"9635","fakultaumlt",1
"9636","bielefeldd",1
"9637","ringstraszlig",1
"9638","maintal",1
"9639","paulusplatz",1
"9640","woodlawn",1
"9641","taz",1
"9642","crime",1
"9643","bentlei",1
"9644","coimag",1
"9645","devleop",1
"9646","contol",1
"9647","eick",4
"9648","spacefil",1
"9649","burnett",2
"9650","bohu",1
"9651","zee",1
"9652","sorento",1
"9653","apparatu",1
"9654","patent",3
"9655","beast",1
"9656","generatesoptim",1
"9657","interpreterbas",1
"9658","abu",1
"9659","broadwai",1
"9660","gonna",1
"9661","teenag",1
"9662","lobotomi",1
"9663","ramon",1
"9664","copiou",1
"9665","expatri",1
"9666","cranium",2
"9667","mactest",2
"9668","netlist",1
"9669","isomorph",1
"9670","gemini",3
"9671","industryspeak",1
"9672","lv",1
"9673","schemat",1
"9674","arlington",1
"9675","ballard",1
"9676","photoshop",1
"9677","tshirt",2
"9678","riddl",1
"9679","du",1
"9680","jour",1
"9681","honei",1
"9682","uncl",2
"9683","edmonton",1
"9684","alberta",1
"9685","halcyoncom",1
"9686","eugen",1
"9687","spafford",1
"9688","randi",1
"9689","pausch",1
"9690","wallach",1
"9691","düsseldorf",1
"9692","proprietor",1
"9693","mef",1
"9694","vme",1
"9695","chasi",1
"9696","univoic",1
"9697","vxwork",1
"9698","compel",1
"9699","inkernel",1
"9700","shortcom",2
"9701","linkabl",1
"9702","fulgham",1
"9703","abd",1
"9704","deadlockfre",1
"9705","livelockfre",1
"9706","nonminim",3
"9707","triplex",1
"9708","tori",1
"9709","deadlockprevent",1
"9710","deadlockfreedom",1
"9711","deflect",2
"9712","menghe",2
"9713","heng",1
"9714","virag",1
"9715","infomap",1
"9716","strait",2
"9717","serial",1
"9718","coloc",1
"9719","popl",1
"9720","slip",1
"9721","southwest",1
"9722","badenwuumlrttemberg",1
"9723","biberach",1
"9724","swabia",1
"9725","oberschwaben",1
"9726","grante",1
"9727","nonc",1
"9728","labyrinth",3
"9729","solitud",1
"9730","nonmainstream",1
"9731","angst",1
"9732","torwart",1
"9733","beim",1
"9734","elfmet",1
"9735","handk",1
"9736","salsa",2
"9737","merengu",1
"9738","olympiad",1
"9739","yerewan",1
"9740","colloquia",1
"9741","csebi",1
"9742","toil",1
"9743","unto",1
"9744","solomon",1
"9745","glori",3
"9746","himanshu",4
"9747","nautiy",4
"9748","gift",1
"9749","personkind",1
"9750","pratchett",1
"9751","skate",1
"9752","aviat",1
"9753","numismat",1
"9754","profound",1
"9755","mediocr",1
"9756","bemoan",1
"9757","hype",1
"9758","skeptic",1
"9759","wrapper",1
"9760","gl",1
"9761","bal",1
"9762","inf",1
"9763","rmati",1
"9764","perhighwai",1
"9765","diverseomet",1
"9766","surgeri",2
"9767","ronald",1
"9768","reagan",1
"9769","temperatur",1
"9770","javascripten",1
"9771","miscellani",1
"9772","ironi",1
"9773","nonetheless",1
"9774","wendel",1
"9775","berri",1
"9776","csamp",1
"9777","std",1
"9778","damag",1
"9779","debut",1
"9780","lancast",1
"9781","batyam",1
"9782","holon",1
"9783","riderlink",1
"9784","albert",1
"9785","einstein",1
"9786","brew",2
"9787","tequila",4
"9788","behav",1
"9789","resumecv",1
"9790","puppi",1
"9791","rep",2
"9792","untitl",1
"9793","bflat",1
"9794","morri",1
"9795","pardo",3
"9796","ltimg",1
"9797","altgt",1
"9798","opposit",1
"9799","beth",2
"9800","rtcg",1
"9801","weird",1
"9802","dant",1
"9803","sez",1
"9804","gross",1
"9805","trepan",1
"9806","wors",1
"9807","courtesei",2
"9808","newhous",1
"9809","yesterdai",1
"9810","przemek",1
"9811","interast",1
"9812","drizzl",2
"9813","emerald",1
"9814","polish",1
"9815","norwegian",1
"9816","mundan",1
"9817","hotlink",1
"9818","diploma",2
"9819","csrelat",1
"9820","matt",1
"9821","chriss",2
"9822","marriag",1
"9823","joann",1
"9824","hillier",1
"9825","rollerblad",1
"9826","vengeanc",1
"9827","seattletoportland",1
"9828","marchapriljun",1
"9829","commut",1
"9830","lindi",1
"9831","ltdoctyp",1
"9832","ietfdtd",1
"9833","htmlengt",1
"9834","freacutedeacuter",1
"9835","charm",1
"9836","salut",2
"9837","nime",1
"9838","spur",1
"9839","driest",1
"9840","universiteacut",1
"9841","teacuteleacutecommun",1
"9842","dani",1
"9843","corto",1
"9844","maltes",1
"9845","venis",1
"9846","simpson",1
"9847","traditionn",1
"9848","breathtak",1
"9849","refresh",3
"9850","wxyc",1
"9851","sneak",1
"9852","mount",1
"9853","drumhel",1
"9854","fountain",1
"9855","rainier",1
"9856","anatomist",1
"9857","atla",1
"9858","creator",1
"9859","rotisseri",1
"9860","usatodai",1
"9861","african",1
"9862","cichlid",1
"9863","honolulu",1
"9864","kalalau",1
"9865","dig",1
"9866","darn",1
"9867","polem",1
"9868","emanuel",1
"9869","swedenborg",1
"9870","stepmom",1
"9871","nahl",1
"9872","realtor",1
"9873","bioscienc",1
"9874","clickdrag",1
"9875","twilight",1
"9876","grimm",1
"9877","lobo",1
"9878","xrai",1
"9879","limb",1
"9880","knee",2
"9881","arthroscop",1
"9882","wrist",1
"9883","flowbe",1
"9884","sincer",1
"9885","tuft",1
"9886","laboratri",1
"9887","systol",1
"9888","scam",2
"9889","morphologi",1
"9890","groundtruth",1
"9891","environment",1
"9892","ncee",1
"9893","splash",2
"9894","yearlong",1
"9895","corn",1
"9896","jessica",1
"9897","ana",1
"9898","squishi",1
"9899","kuow",1
"9900","pecan",1
"9901","pie",2
"9902","salisburi",1
"9903","trash",1
"9904","tocqeuvil",1
"9905","tiresom",1
"9906","omnifemtokernel",1
"9907","az",2
"9908","wwosiv",1
"9909","timer",1
"9910","schweitzer",3
"9911","snowbird",1
"9912","underrepres",1
"9913","gpss",1
"9914","literari",1
"9915","jimmi",1
"9916","buffett",1
"9917","wax",2
"9918","wufo",1
"9919","finest",1
"9920","rumor",1
"9921","archeri",1
"9922","mittler",1
"9923","schillergymnasium",1
"9924","sk",1
"9925","carriag",1
"9926","gcc",1
"9927","putchar",2
"9928","charx",1
"9929","char",2
"9930","charbv",1
"9931","arx",1
"9932","ain",1
"9933","charbprintf",1
"9934","xb",3
"9935","printf",3
"9936","ward",1
"9937","udub",2
"9938","walkthru",1
"9939","shortcut",1
"9940","scrunch",1
"9941","koga",3
"9942","alic",1
"9943","destroi",1
"9944","retim",1
"9945","cadvlsi",1
"9946","deede",1
"9947","patio",1
"9948","workspac",1
"9949","spud",2
"9950","aicognit",1
"9951","distributedparallel",1
"9952","ballroom",2
"9953","stottlerhenk",1
"9954","oondhiu",1
"9955","mango",1
"9956","phad",1
"9957","thai",1
"9958","kung",1
"9959","pao",1
"9960","beverag",1
"9961","oj",1
"9962","screwdriv",1
"9963","tango",2
"9964","dire",1
"9965","collinsgenesi",1
"9966","petti",1
"9967","fishcam",1
"9968","kay",1
"9969","pasti",1
"9970","raquetbal",1
"9971","inn",1
"9972","wedgwood",1
"9973","diet",1
"9974","pepper",1
"9975","roast",1
"9976","bagel",1
"9977","racer",1
"9978","tini",1
"9979","toon",1
"9980","pinki",1
"9981","phantom",1
"9982","ung",1
"9983","hoi",1
"9984","chool",1
"9985","if",2
"9986","architechtureindepend",1
"9987","vegetarian",1
"9988","dinner",1
"9989","cousin",1
"9990","scrub",2
"9991","corec",2
"9992","sacrifi",1
"9993","aerob",1
"9994","ther",1
"9995","duc",2
"9996","uniprogram",1
"9997","quotgoodquot",1
"9998","playground",1
"9999","rusti",1
"10000","ashutosh",2
"10001","mostlyfulltim",1
"10002","coorgan",1
"10003","distrbut",1
"10004","jchase",1
"10005","hlevi",1
"10006","ecoop",1
"10007","rk",1
"10008","raj",1
"10009","bosch",1
"10010","messeng",1
"10011","vr",1
"10012","ui",1
"10013","webrel",1
"10014","goodi",1
"10015","clio",1
"10016","kitti",1
"10017","siames",1
"10018","tome",1
"10019","maze",1
"10020","crochet",1
"10021","trial",1
"10022","inmat",1
"10023","recaptur",1
"10024","plight",1
"10025","rescu",1
"10026","imprison",2
"10027","captor",2
"10028","twopag",1
"10029","rakesh",1
"10030","sinha",1
"10031","travi",3
"10032","restor",1
"10033","arctic",1
"10034","submarin",1
"10035","halftim",1
"10036","esca",1
"10037","volvo",1
"10038","ess",1
"10039","pool",1
"10040","vanhilst",4
"10041","contractor",1
"10042","unterfac",1
"10043","smithsonian",3
"10044","observatori",1
"10045","convinc",1
"10046","saoimag",2
"10047","astronom",1
"10048","wyatt",1
"10049","mandel",1
"10050","schwarz",1
"10051","mink",1
"10052","seismologist",1
"10053","luz",2
"10054","angela",2
"10055","allianc",1
"10056","francais",1
"10057","uwin",3
"10058","pine",1
"10059","shirei",1
"10060","stenvik",1
"10061","sacrif",1
"10062","isota",1
"10063","fse",1
"10064","uist",1
"10065","mcp",1
"10066","wooden",1
"10067","crosscountri",1
"10068","bronson",1
"10069","sebastien",1
"10070","hilst",1
"10071","scanner",1
"10072","vassili",1
"10073","shortest",1
"10074","russian",1
"10075","wwwassist",1
"10076","upgrad",1
"10077","repartit",1
"10078","pagesslid",1
"10079","closer",1
"10080","pastor",1
"10081","vybrasyvalsya",1
"10082","okna",1
"10083","pyatyi",1
"10084","raz",1
"10085","yad",1
"10086","deystvov",1
"10087","bellevu",1
"10088","temp",1
"10089","morristown",1
"10090","applicationsystem",1
"10091","anatida",1
"10092","adher",1
"10093","angelo",2
"10094","wesleyan",1
"10095","middletown",1
"10096","purus",1
"10097","ardent",1
"10098","folow",1
"10099","playbyemail",1
"10100","cowboi",1
"10101","keen",1
"10102","waltz",1
"10103","foxtrot",1
"10104","chacha",1
"10105","rhumba",1
"10106","mambo",1
"10107","nynj",1
"10108","bigband",1
"10109","mun",3
"10110","reform",1
"10111","ecosoc",1
"10112","imf",1
"10113","prolifer",1
"10114","mirza",1
"10115","ghalib",1
"10116","poet",1
"10117","romant",1
"10118","victorian",1
"10119","obligatori",1
"10120","lil",1
"10121","wireless",1
"10122","nw",1
"10123","trees",1
"10124","tcp",1
"10125","nervou",1
"10126","pressur",1
"10127","lumber",1
"10128","xiaohan",2
"10129","qin",9
"10130","clusterbas",1
"10131","cachecoher",1
"10132","mingraph",1
"10133","minbas",1
"10134","nalluri",1
"10135","yasushi",2
"10136","saito",2
"10137","øæìèä",1
"10138","meta",1
"10139","sightse",1
"10140","ppp",1
"10141","trainer",1
"10142","dvorak",1
"10143","canvascswashingtonedu",1
"10144","isra",1
"10145","sinai",1
"10146","jeep",1
"10147","ambigu",1
"10148","yeehah",1
"10149","wacki",2
"10150","ensu",1
"10151","abet",1
"10152","ae",1
"10153","downhil",1
"10154","iie",1
"10155","circa",1
"10156","toaster",1
"10157","scant",1
"10158","bar",2
"10159","yak",4
"10160","leash",1
"10161","bartend",1
"10162","freemason",1
"10163","forgot",1
"10164","nottingham",1
"10165","largish",1
"10166","pagan",1
